x,y,valeur,date,tuile,grid_CC,grid_ENL,grid_MOCH,grid_PAI,grid_VCI,unique_id,id_parc,annee_plan,cultivar_n,source,lidar_date,age_plan
544970.42,6333195.64,100,2022,T31TCJ,11.97,14.0,3.8452709,0.28215718,0.9244507,dep82_bb_38,38,2009,Lambro,dep82_bb,2022.0,13
544980.42,6333195.64,100,2022,T31TCJ,9.96,15.5,3.9127007,0.26986772,0.917286,dep82_bb_38,38,2009,Lambro,dep82_bb,2022.0,13
545010.42,6333195.64,100,2022,T31TCJ,11.81,11.0,2.9567842,0.2193388,0.86070335,dep82_bb_44,44,2009,San Martino,dep82_bb,2022.0,13
545040.42,6333195.64,100,2022,T31TCJ,6.32,12.5,3.4066947,0.23218597,0.88361603,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544240.42,6333185.64,97,2022,T31TCJ,0.0,9.5,0.8213146,0.123780504,0.9013654,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544250.42,6333185.64,100,2022,T31TCJ,0.0,12.0,0.81090546,0.09262957,0.91178536,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333185.64,99,2022,T31TCJ,0.0,14.0,1.488692,0.14291793,0.9417304,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333185.64,100,2022,T31TCJ,0.0,15.0,1.3463137,0.13690303,0.90843296,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333185.64,100,2022,T31TCJ,0.0,10.5,0.8135189,0.09700652,0.90729856,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544520.42,6333185.64,100,2022,T31TCJ,0.0,9.0,0.9546753,0.11570524,0.919472,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544570.42,6333185.64,100,2022,T31TCJ,0.0,7.0,1.6212584,0.13468714,0.8215268,dep82_bb_24,24,2009,Triplo,dep82_bb,2022.0,13
544600.42,6333185.64,100,2022,T31TCJ,14.12,20.0,3.768303,0.43856853,0.93582845,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544610.42,6333185.64,100,2022,T31TCJ,3.6,19.0,2.9907014,0.24040203,0.9440586,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544620.42,6333185.64,100,2022,T31TCJ,5.98,10.0,3.3040416,0.18501179,0.9139991,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544900.42,6333185.64,100,2022,T31TCJ,2.93,11.5,1.3087258,0.15543209,0.9192041,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544910.42,6333185.64,100,2022,T31TCJ,0.0,13.5,1.5354937,0.16423911,0.9341187,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544920.42,6333185.64,100,2022,T31TCJ,0.0,13.0,1.1287438,0.15486938,0.92010313,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544930.42,6333185.64,100,2022,T31TCJ,0.0,9.0,0.62967867,0.08530705,0.8555589,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544940.42,6333185.64,100,2022,T31TCJ,0.0,7.0,0.8806442,0.10883143,0.94367015,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544970.42,6333185.64,100,2022,T31TCJ,11.43,17.0,3.6572657,0.28660056,0.9357035,dep82_bb_38,38,2009,Lambro,dep82_bb,2022.0,13
544980.42,6333185.64,99,2022,T31TCJ,0.0,10.5,2.7260122,0.17857338,0.9115094,dep82_bb_38,38,2009,Lambro,dep82_bb,2022.0,13
545010.42,6333185.64,100,2022,T31TCJ,21.37,15.0,4.113544,0.34361997,0.92599213,dep82_bb_44,44,2009,San Martino,dep82_bb,2022.0,13
545040.42,6333185.64,100,2022,T31TCJ,0.0,8.5,1.3628974,0.10182945,0.9519461,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544240.42,6333175.64,98,2022,T31TCJ,15.69,16.5,2.3386579,0.44813526,0.8967421,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544250.42,6333175.64,100,2022,T31TCJ,0.0,6.5,0.4769358,0.04737453,0.9176197,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333175.64,100,2022,T31TCJ,0.0,13.5,1.2460121,0.12399158,0.94630164,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333175.64,100,2022,T31TCJ,0.0,6.5,0.37852973,0.03705182,0.9391144,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333175.64,100,2022,T31TCJ,0.0,10.5,0.85675806,0.09351594,0.9579579,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544290.42,6333175.64,100,2022,T31TCJ,3.6,14.5,1.2063655,0.30116197,0.8385766,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544510.42,6333175.64,100,2022,T31TCJ,2.13,11.0,1.323641,0.2087338,0.8685804,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544520.42,6333175.64,99,2022,T31TCJ,0.0,9.5,0.6276878,0.077466756,0.9118812,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544530.42,6333175.64,100,2022,T31TCJ,0.0,9.0,0.44388774,0.07115088,0.90756863,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544540.42,6333175.64,100,2022,T31TCJ,1.37,10.0,1.2306305,0.16911478,0.8870638,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544600.42,6333175.64,100,2022,T31TCJ,17.93,16.5,4.7197504,0.34568563,0.93326694,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544610.42,6333175.64,100,2022,T31TCJ,14.53,15.0,4.882394,0.30896416,0.9710336,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544620.42,6333175.64,100,2022,T31TCJ,11.89,18.0,4.9853945,0.2755982,0.86042976,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544650.42,6333175.64,100,2022,T31TCJ,0.0,12.5,1.1600839,0.1364325,0.92972636,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544680.42,6333175.64,100,2022,T31TCJ,0.0,5.5,0.5523181,0.09015194,0.8703889,dep82_bb_32,32,2011,Polargo,dep82_bb,2022.0,11
544900.42,6333175.64,100,2022,T31TCJ,0.0,7.0,0.592319,0.05697537,0.9008735,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544910.42,6333175.64,100,2022,T31TCJ,0.0,9.5,0.66521907,0.076989524,0.93811923,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544920.42,6333175.64,100,2022,T31TCJ,0.0,5.5,0.33254105,0.0417614,0.87956685,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544930.42,6333175.64,100,2022,T31TCJ,0.0,5.5,0.28372958,0.042445794,0.89505553,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544940.42,6333175.64,100,2022,T31TCJ,0.0,11.0,0.9647215,0.13631961,0.9438349,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
545040.42,6333175.64,100,2022,T31TCJ,9.72,10.5,5.3650846,0.3514315,0.95523494,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545050.42,6333175.64,100,2022,T31TCJ,25.63,16.5,4.922888,0.3527119,0.88983816,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544250.42,6333165.64,100,2022,T31TCJ,0.0,13.0,1.1935468,0.13818444,0.93472326,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333165.64,100,2022,T31TCJ,0.0,9.5,0.61738193,0.087605245,0.9648346,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333165.64,100,2022,T31TCJ,0.0,10.5,1.1891317,0.118789434,0.9291311,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333165.64,100,2022,T31TCJ,0.0,9.5,0.89533,0.07049188,0.89490783,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544290.42,6333165.64,99,2022,T31TCJ,0.0,12.0,1.0392041,0.120632276,0.8978558,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544300.42,6333165.64,100,2022,T31TCJ,0.0,11.0,1.1475,0.092368506,0.92293787,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544510.42,6333165.64,99,2022,T31TCJ,0.0,10.5,0.52613145,0.09936302,0.9561993,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544520.42,6333165.64,100,2022,T31TCJ,0.0,6.5,0.46098778,0.07059556,0.9480326,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544530.42,6333165.64,98,2022,T31TCJ,0.0,5.0,0.16959335,0.07586613,0.7714625,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544540.42,6333165.64,100,2022,T31TCJ,0.0,0.0,0.0,0.0,0.0,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544550.42,6333165.64,100,2022,T31TCJ,0.0,9.5,0.74343926,0.14628306,0.93102205,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544590.42,6333165.64,100,2022,T31TCJ,15.79,17.0,4.0170155,0.35686442,0.9469028,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544600.42,6333165.64,100,2022,T31TCJ,27.18,18.5,6.2444587,0.4390669,0.9462514,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544610.42,6333165.64,100,2022,T31TCJ,0.0,11.5,1.9096732,0.11154762,0.9236115,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544620.42,6333165.64,100,2022,T31TCJ,15.49,16.0,4.3896856,0.28927702,0.92346764,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544650.42,6333165.64,100,2022,T31TCJ,0.0,9.0,0.7889531,0.09962363,0.9455027,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544680.42,6333165.64,100,2022,T31TCJ,0.0,8.0,0.5849802,0.11423309,0.85401815,dep82_bb_32,32,2011,Polargo,dep82_bb,2022.0,11
544690.42,6333165.64,99,2022,T31TCJ,0.0,10.0,0.8994824,0.08844477,0.91886175,dep82_bb_32,32,2011,Polargo,dep82_bb,2022.0,11
544720.42,6333165.64,95,2022,T31TCJ,1.37,8.5,1.1973882,0.14615706,0.93970567,dep82_bb_39,39,2011,Degrosso,dep82_bb,2022.0,11
544750.42,6333165.64,98,2022,T31TCJ,1.37,9.0,0.78877425,0.0913792,0.92266375,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544760.42,6333165.64,100,2022,T31TCJ,0.0,12.0,2.1543834,0.28559965,0.87988085,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544770.42,6333165.64,100,2022,T31TCJ,0.0,4.5,0.2870382,0.04790648,0.93822277,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544780.42,6333165.64,100,2022,T31TCJ,0.0,8.5,0.72327477,0.070543684,0.9368961,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544790.42,6333165.64,100,2022,T31TCJ,0.0,8.5,1.4998455,0.23056231,0.92553955,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544800.42,6333165.64,100,2022,T31TCJ,0.0,10.5,0.9833049,0.11582569,0.90224785,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544870.42,6333165.64,100,2022,T31TCJ,41.12,14.5,6.7417326,0.7042733,0.9300908,dep82_bb_34,34,2010,I214,dep82_bb,2022.0,12
544900.42,6333165.64,100,2022,T31TCJ,0.0,5.0,0.2833259,0.033133287,0.8455935,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544910.42,6333165.64,100,2022,T31TCJ,0.0,14.0,1.4878663,0.16341464,0.90928215,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544920.42,6333165.64,100,2022,T31TCJ,0.0,8.0,1.0609037,0.07525787,0.8900182,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544930.42,6333165.64,100,2022,T31TCJ,0.0,5.5,0.3665265,0.04974653,0.89805806,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544940.42,6333165.64,100,2022,T31TCJ,0.0,14.0,1.4493173,0.19295529,0.9344162,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
545040.42,6333165.64,100,2022,T31TCJ,1.6,10.0,2.343897,0.1993767,0.93039125,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545050.42,6333165.64,100,2022,T31TCJ,18.45,16.0,4.1958585,0.3166682,0.9003428,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544250.42,6333155.64,99,2022,T31TCJ,0.0,12.5,0.96699715,0.12898451,0.9423098,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333155.64,100,2022,T31TCJ,0.0,11.0,0.77444446,0.09122102,0.95417666,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333155.64,100,2022,T31TCJ,0.0,13.5,1.1928159,0.14333618,0.9096768,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333155.64,99,2022,T31TCJ,0.0,10.0,1.2155957,0.11547218,0.90868205,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544290.42,6333155.64,100,2022,T31TCJ,0.0,13.0,1.0977112,0.11448466,0.9186441,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544300.42,6333155.64,99,2022,T31TCJ,0.0,6.5,0.34113285,0.03619353,0.9131342,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544310.42,6333155.64,99,2022,T31TCJ,0.0,12.5,1.11359,0.11999155,0.9142571,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544500.42,6333155.64,99,2022,T31TCJ,0.0,5.0,0.4492278,0.042727225,0.8780456,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544510.42,6333155.64,100,2022,T31TCJ,0.0,9.0,0.56150234,0.0819427,0.88709456,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544520.42,6333155.64,99,2022,T31TCJ,0.0,7.5,0.6858137,0.10876185,0.9449909,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544530.42,6333155.64,100,2022,T31TCJ,0.0,9.0,0.49203438,0.12239798,0.89929086,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544540.42,6333155.64,96,2022,T31TCJ,2.31,8.0,0.7282737,0.19321413,0.86484176,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544550.42,6333155.64,98,2022,T31TCJ,0.0,0.0,0.0,0.0,0.0,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544590.42,6333155.64,100,2022,T31TCJ,8.7,15.5,3.0210462,0.24153545,0.95175713,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544600.42,6333155.64,100,2022,T31TCJ,11.32,20.0,4.8167276,0.309831,0.92622405,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544610.42,6333155.64,100,2022,T31TCJ,3.96,17.0,3.6717174,0.24115196,0.9124372,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544620.42,6333155.64,100,2022,T31TCJ,12.67,20.5,4.2760544,0.2963155,0.929882,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544650.42,6333155.64,100,2022,T31TCJ,2.16,14.5,0.90788954,0.1468285,0.9252844,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544750.42,6333155.64,100,2022,T31TCJ,0.0,8.5,0.67793375,0.08665615,0.93823266,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544760.42,6333155.64,100,2022,T31TCJ,0.0,11.5,0.9771558,0.12517568,0.91001755,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544770.42,6333155.64,100,2022,T31TCJ,0.0,5.0,0.2820583,0.053614527,0.8907464,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544780.42,6333155.64,100,2022,T31TCJ,0.0,4.5,0.08990458,0.020911317,0.9652969,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544790.42,6333155.64,100,2022,T31TCJ,0.0,10.0,0.93534946,0.1366107,0.88741237,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544800.42,6333155.64,100,2022,T31TCJ,0.0,8.0,0.62358737,0.066304415,0.92409456,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544830.42,6333155.64,100,2022,T31TCJ,5.99,8.5,2.6888711,0.3272303,0.9812706,dep82_bb_30,30,2011,I214,dep82_bb,2022.0,11
544840.42,6333155.64,99,2022,T31TCJ,27.11,10.0,3.875119,0.46558762,0.88499147,dep82_bb_30,30,2011,I214,dep82_bb,2022.0,11
544870.42,6333155.64,100,2022,T31TCJ,33.01,17.5,6.682331,0.68010813,0.911456,dep82_bb_34,34,2010,I214,dep82_bb,2022.0,12
544900.42,6333155.64,100,2022,T31TCJ,0.0,5.0,0.21689619,0.033717275,0.9501539,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544910.42,6333155.64,100,2022,T31TCJ,0.0,11.5,0.9891022,0.09432288,0.9336813,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544920.42,6333155.64,100,2022,T31TCJ,0.0,9.5,0.5734242,0.071987204,0.90007204,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544930.42,6333155.64,100,2022,T31TCJ,2.12,10.5,0.79897046,0.080804236,0.90621614,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544940.42,6333155.64,100,2022,T31TCJ,0.0,8.0,0.9095213,0.107897885,0.92184967,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544970.42,6333155.64,100,2022,T31TCJ,0.0,9.0,0.80656916,0.07520237,0.9442299,dep82_bb_46,46,2009,Koster,dep82_bb,2022.0,13
544980.42,6333155.64,100,2022,T31TCJ,1.37,12.0,0.76022106,0.08310651,0.90255105,dep82_bb_46,46,2009,Koster,dep82_bb,2022.0,13
545010.42,6333155.64,100,2022,T31TCJ,0.0,13.0,2.182525,0.25966275,0.89895326,dep82_bb_45,45,2009,Polargo,dep82_bb,2022.0,13
545040.42,6333155.64,100,2022,T31TCJ,18.03,13.0,5.906875,0.41717896,0.8820558,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545050.42,6333155.64,100,2022,T31TCJ,19.83,14.0,5.404388,0.35315982,0.90547174,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545060.42,6333155.64,100,2022,T31TCJ,14.95,16.0,4.9548073,0.370899,0.860887,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544250.42,6333145.64,100,2022,T31TCJ,0.0,15.0,1.6021415,0.17104435,0.90715307,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333145.64,100,2022,T31TCJ,0.0,9.5,0.9885264,0.10805547,0.8970426,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333145.64,100,2022,T31TCJ,0.0,10.5,1.0861201,0.12823036,0.93712014,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333145.64,99,2022,T31TCJ,0.0,11.5,1.0726633,0.09794242,0.9207313,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544290.42,6333145.64,100,2022,T31TCJ,0.0,8.5,0.93945104,0.08001067,0.90255713,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544300.42,6333145.64,100,2022,T31TCJ,0.0,8.0,0.61314285,0.0671106,0.87741905,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544310.42,6333145.64,98,2022,T31TCJ,0.0,11.0,0.87469536,0.09902281,0.9341108,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544320.42,6333145.64,99,2022,T31TCJ,0.0,6.5,0.3600206,0.041575365,0.94356024,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544500.42,6333145.64,98,2022,T31TCJ,0.0,9.5,0.4746059,0.079189226,0.8815368,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544510.42,6333145.64,98,2022,T31TCJ,0.0,7.5,0.5768638,0.10624542,0.8596779,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544520.42,6333145.64,100,2022,T31TCJ,0.0,4.5,0.2488031,0.058104645,0.88814384,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544530.42,6333145.64,100,2022,T31TCJ,0.0,0.0,0.0,0.0,0.0,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544540.42,6333145.64,97,2022,T31TCJ,0.0,7.5,0.56074375,0.098929256,0.9206161,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544550.42,6333145.64,100,2022,T31TCJ,0.0,0.0,0.0,0.0,0.0,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544580.42,6333145.64,100,2022,T31TCJ,12.44,17.0,3.3462582,0.28500012,0.9329581,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544590.42,6333145.64,100,2022,T31TCJ,6.05,17.5,3.143311,0.2117919,0.87696296,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544600.42,6333145.64,100,2022,T31TCJ,7.33,15.5,4.184536,0.2517443,0.89412975,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544610.42,6333145.64,100,2022,T31TCJ,1.5,10.5,3.4102638,0.17260982,0.90724844,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544620.42,6333145.64,100,2022,T31TCJ,6.04,16.5,3.3603218,0.21471703,0.93425786,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544650.42,6333145.64,100,2022,T31TCJ,0.0,8.0,0.44888407,0.09564161,0.80055815,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544750.42,6333145.64,100,2022,T31TCJ,0.0,10.5,0.75103205,0.09427371,0.9336623,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544760.42,6333145.64,100,2022,T31TCJ,0.0,9.0,0.677421,0.120293945,0.9492109,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544770.42,6333145.64,100,2022,T31TCJ,0.0,0.0,0.0,0.0,0.0,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544780.42,6333145.64,100,2022,T31TCJ,0.0,7.0,0.5695825,0.05961693,0.9255495,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544790.42,6333145.64,100,2022,T31TCJ,0.0,9.5,0.7214712,0.104751214,0.9062673,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544800.42,6333145.64,100,2022,T31TCJ,0.0,4.0,0.28570053,0.023686435,0.92724967,dep82_bb_28,28,2011,Koster,dep82_bb,2022.0,11
544830.42,6333145.64,100,2022,T31TCJ,28.49,14.0,6.999969,0.7712604,0.9238907,dep82_bb_30,30,2011,I214,dep82_bb,2022.0,11
544840.42,6333145.64,99,2022,T31TCJ,36.57,12.5,6.7785683,0.6089589,0.8896303,dep82_bb_30,30,2011,I214,dep82_bb,2022.0,11
544870.42,6333145.64,100,2022,T31TCJ,24.86,14.5,6.985055,0.68345815,0.9145426,dep82_bb_34,34,2010,I214,dep82_bb,2022.0,12
544900.42,6333145.64,100,2022,T31TCJ,0.0,5.0,0.4325451,0.033334106,0.9161804,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544910.42,6333145.64,100,2022,T31TCJ,0.0,9.5,1.2904015,0.13947439,0.916586,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544920.42,6333145.64,100,2022,T31TCJ,0.0,7.0,0.64950466,0.059967928,0.939828,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544930.42,6333145.64,100,2022,T31TCJ,0.0,3.5,0.30379245,0.039956935,0.8528607,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
544940.42,6333145.64,100,2022,T31TCJ,0.0,9.0,0.7693359,0.08700229,0.91192275,dep82_bb_33,33,2009,Polargo,dep82_bb,2022.0,13
545040.42,6333145.64,100,2022,T31TCJ,6.57,14.5,2.7654002,0.20949367,0.9306053,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545050.42,6333145.64,100,2022,T31TCJ,20.27,13.5,5.51594,0.395845,0.8225588,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
545060.42,6333145.64,100,2022,T31TCJ,11.92,13.0,3.748433,0.26130098,0.90924037,dep82_bb_36,36,2009,Alcinde,dep82_bb,2022.0,13
544250.42,6333135.64,100,2022,T31TCJ,0.0,11.5,0.9708119,0.13696922,0.910004,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544260.42,6333135.64,100,2022,T31TCJ,0.0,13.0,1.0800794,0.13270909,0.9307229,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544270.42,6333135.64,100,2022,T31TCJ,1.37,9.0,0.82096297,0.07786514,0.91027206,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544280.42,6333135.64,100,2022,T31TCJ,0.0,10.0,0.6495868,0.08001067,0.9546502,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544290.42,6333135.64,100,2022,T31TCJ,0.0,14.5,1.0863223,0.10789465,0.9577808,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544300.42,6333135.64,100,2022,T31TCJ,0.0,12.5,0.96395063,0.09536093,0.9695324,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544310.42,6333135.64,100,2022,T31TCJ,0.0,12.5,1.4436901,0.13919933,0.93588245,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544320.42,6333135.64,100,2022,T31TCJ,0.0,9.0,1.4008948,0.106867716,0.9359511,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544330.42,6333135.64,100,2022,T31TCJ,0.0,10.0,1.0325084,0.113390684,0.90156513,dep82_bb_13,13,2011,Polargo,dep82_bb,2022.0,11
544490.42,6333135.64,100,2022,T31TCJ,0.0,9.5,0.6729602,0.11159458,0.9033577,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544500.42,6333135.64,100,2022,T31TCJ,0.0,8.0,0.6019653,0.08536984,0.9351709,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544510.42,6333135.64,95,2022,T31TCJ,0.0,6.0,0.4690568,0.07300624,0.9744888,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544520.42,6333135.64,98,2022,T31TCJ,0.0,10.0,0.5823239,0.10629808,0.9241276,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544530.42,6333135.64,98,2022,T31TCJ,0.0,6.0,0.37537864,0.10205541,0.92499286,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544540.42,6333135.64,97,2022,T31TCJ,0.0,7.0,0.58424956,0.10578344,0.9403913,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544550.42,6333135.64,97,2022,T31TCJ,0.0,6.5,0.33324787,0.06709537,0.9118062,dep82_bb_25,25,2009,Koster,dep82_bb,2022.0,13
544580.42,6333135.64,100,2022,T31TCJ,17.43,17.0,4.3773146,0.31821838,0.90198445,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
544590.42,6333135.64,100,2022,T31TCJ,24.23,19.5,4.945654,0.39231458,0.903182,dep82_bb_26,26,2011,Soligo,dep82_bb,2022.0,11
